customer_id,customer_name,gender,age,location_id,signup_date,customer_segment
14006,Rohan Saxena 2235,Male,25.0,78,2025-08-05,Premium
14007,Aanya Malhotra 1870,Female,42.0,74,2023-12-17,Regular
14008,Ananya Saxena 1871,Female,50.0,80,2024-04-19,Regular
14009,Aditi Das 1872,Female,18.0,81,2024-10-23,Regular
14010,Rahul Das 2236,Male,59.0,61,2025-02-03,Regular
14011,Aman Rao 2237,Male,39.0,52,2024-10-16,Regular
14012,Diya Rao 1873,Female,57.0,86,2022-06-16,VIP
14013,Kunal Tiwari 2238,Male,21.0,35,2023-04-18,Regular
14014,Isha Tiwari 1874,Female,38.0,10,2025-09-14,Regular
14015,Nikhil Kumar 2239,Male,39.0,76,2022-03-06,Regular
14016,Priya Kumar 1875,Female,20.0,28,2025-02-18,Regular
14017,Neha Bansal 1876,Female,51.0,98,2024-04-12,Premium
14018,Vivek Bansal 2240,Male,62.0,42,2022-07-11,Regular
14019,Ritvik Yadav 2241,Male,43.0,86,2022-07-16,Regular
14020,Riya Yadav 1877,Female,37.0,5,2026-04-19,Regular
14021,Yash Chatterjee 2242,Male,48.0,66,2022-02-19,VIP
14022,Sahil Khan 2243,Male,35.0,45,2022-02-06,Premium
14023,Varun Pandey 2244,Male,35.0,47,2022-01-27,Regular
14024,Manish Jain 2245,Male,54.0,27,2024-10-02,Regular
14025,Sneha Chatterjee 1878,Female,46.0,98,2026-01-22,Regular
14026,Ankit Mishra 2246,Male,30.0,40,2022-10-02,Premium
14027,Rajat Nair 2247,Male,37.0,86,2025-06-27,Premium
14028,Kavya Khan 1879,Female,58.0,43,2025-02-24,Regular
14029,Mohit Kulkarni 2248,Male,43.0,5,2023-01-03,Premium
14030,Akash Sethi 2249,Male,21.0,88,2022-04-23,Regular
14031,Meera Pandey 1880,Female,59.0,19,2024-02-20,Regular
14032,Nisha Jain 1881,Female,53.0,28,2022-05-10,Regular
14033,Pooja Mishra 1882,Female,30.0,87,2022-07-01,Regular
14034,Simran Nair 1883,Female,64.0,90,2024-01-17,Regular
14035,Harsh Verma 2250,Male,63.0,92,2025-07-29,Regular
14036,Dev Shah 2251,Male,65.0,43,2026-05-10,Premium
14037,Shreya Kulkarni 1884,Female,36.0,76,2024-10-01,VIP
14038,Tanya Sethi 1885,Female,62.0,33,2023-03-19,Regular
14039,Avni Verma 1886,Female,56.0,75,2023-06-10,Regular
14040,Ayush Chauhan 2252,Male,59.0,51,2024-09-07,Premium
14041,Dhruv Menon 2253,Male,44.0,6,2022-10-05,Regular
14042,Ishaan Pillai 2254,Male,31.0,42,2024-04-09,Premium
14043,Mahi Shah 1887,Female,28.0,47,2025-05-15,Regular
14044,Radhika Chauhan 1888,Female,64.0,26,2025-09-09,Regular
14045,Rishi Khanna 2255,Male,42.0,38,2022-04-05,Premium
14046,Abhishek Gupta 2256,Male,62.0,51,2023-04-07,Regular
14047,Siddharth Agarwal 2257,Male,44.0,5,2023-02-12,Regular
14048,Pranav Sinha 2258,Male,43.0,16,2024-06-06,Regular
14049,Sakshi Menon 1889,Female,21.0,77,2022-10-24,Premium
14050,Muskan Pillai 1890,Female,37.0,36,2026-03-01,VIP
14051,Karan Roy 2259,Male,44.0,61,2026-01-07,Regular
14052,Palak Khanna 1891,Female,23.0,57,2023-06-17,Regular
14053,Ishita Gupta 1892,Female,25.0,56,2023-10-14,Regular
14054,Aarav Khan 2260,Male,46.0,42,2023-12-05,Regular
14055,Vihaan Pandey 2261,Male,29.0,49,2022-03-10,Regular
14056,Aditya Jain 2262,Male,51.0,83,2025-11-23,Regular
14057,Arjun Mishra 2263,Male,40.0,97,2025-05-31,Regular
14058,Nandini Agarwal 1893,Female,37.0,26,2023-06-16,Regular
14059,Anushka Sinha 1894,Female,23.0,67,2024-05-25,Regular
14060,Kabir Nair 2264,Male,37.0,97,2023-09-02,Regular
14061,Rohan Kulkarni 2265,Male,44.0,1,2023-01-01,Regular
14062,Shruti Roy 1895,Female,45.0,79,2023-05-02,Regular
14063,Rahul Sethi 2266,Male,30.0,50,2022-06-21,Regular
14064,Payal Naidu 1896,Female,19.0,97,2025-07-19,Regular
14065,Komal Tripathi 1897,Female,62.0,58,2024-11-13,Regular
14066,Tanvi Mehta 1898,Female,63.0,84,2026-01-28,Regular
14067,Pallavi Kapoor 1899,Female,61.0,17,2022-01-11,Regular
14068,Aanya Nair 1900,Female,31.0,15,2024-10-06,Regular
14069,Ananya Kulkarni 1901,Female,46.0,93,2024-06-15,Regular
14070,Aman Verma 2267,Male,24.0,53,2024-09-24,Regular
14071,Kunal Shah 2268,Male,61.0,56,2026-05-03,Regular
14072,Nikhil Chauhan 2269,Male,18.0,17,2023-09-17,Regular
14073,Vivek Menon 2270,Male,40.0,23,2022-08-14,Regular
14074,Ritvik Pillai 2271,Male,59.0,82,2022-01-20,Regular
14075,Yash Khanna 2272,Male,52.0,31,2024-02-27,Premium
14076,Sahil Gupta 2273,Male,59.0,59,2022-10-06,Regular
14077,Varun Agarwal 2274,Male,41.0,32,2022-08-14,Premium
14078,Manish Sinha 2275,Male,22.0,27,2022-08-24,Regular
14079,Aditi Sethi 1902,Female,18.0,17,2023-03-20,Premium
14080,Diya Verma 1903,Female,25.0,93,2022-07-05,Premium
14081,Isha Shah 1904,Female,20.0,95,2024-02-17,Regular
14082,Priya Chauhan 1905,Female,39.0,12,2024-11-12,Regular
14083,Neha Menon 1906,Female,20.0,36,2023-04-08,Regular
14084,Riya Pillai 1907,Female,26.0,57,2022-08-07,Regular
14085,Ankit Roy 2276,Male,38.0,39,2024-07-04,Regular
14086,Sneha Khanna 1908,Female,53.0,73,2022-05-18,VIP
14087,Rajat Naidu 2277,Male,50.0,27,2025-03-26,Premium
14088,Kavya Gupta 1909,Female,20.0,6,2023-09-05,VIP
14089,Meera Agarwal 1910,Female,61.0,34,2023-10-18,Premium
14090,Mohit Tripathi 2278,Male,44.0,60,2023-02-03,Premium
14091,Nisha Sinha 1911,Female,34.0,19,2023-03-29,Premium
14092,Akash Mehta 2279,Male,36.0,82,2022-08-22,Regular
14093,Harsh Kapoor 2280,Male,58.0,2,2024-06-11,Premium
14094,Dev Reddy 2281,Male,40.0,7,2022-08-22,Regular
14095,Ayush Ghosh 2282,Male,29.0,51,2024-12-24,Regular
14096,Dhruv Ansari 2283,Male,38.0,52,2023-02-14,Regular
14097,Pooja Roy 1912,Female,21.0,30,2024-06-23,Regular
14098,Simran Naidu 1913,Female,25.0,26,2024-05-08,VIP
14099,Ishaan Sharma 2284,Male,33.0,7,2024-10-10,Regular
14100,Shreya Tripathi 1914,Female,28.0,67,2025-04-27,Regular
14101,Rishi Patel 2285,Male,34.0,38,2024-06-15,Regular
14102,Abhishek Joshi 2286,Male,21.0,12,2025-09-26,Regular
14103,Tanya Mehta 1915,Female,47.0,40,2023-02-19,Regular
14104,Avni Kapoor 1916,Female,23.0,94,2025-04-17,Regular
14105,Siddharth Iyer 2287,Male,28.0,27,2023-07-03,Regular
14106,Pranav Deshmukh 2288,Male,64.0,90,2024-10-02,Regular
14107,Mahi Reddy 1917,Female,18.0,26,2024-02-27,Regular
14108,Radhika Ghosh 1918,Female,31.0,19,2025-12-23,Regular
14109,Karan Arora 2289,Male,42.0,27,2023-03-10,Regular
14110,Aarav Gupta 2290,Male,32.0,33,2024-04-11,Premium
14111,Vihaan Agarwal 2291,Male,33.0,13,2022-09-21,Premium
14112,Sakshi Ansari 1919,Female,24.0,59,2024-10-10,Premium
14113,Muskan Sharma 1920,Female,38.0,34,2022-03-01,Regular
14114,Palak Patel 1921,Female,54.0,72,2023-10-21,Regular
14115,Aditya Sinha 2292,Male,46.0,50,2022-01-16,Premium
14116,Ishita Joshi 1922,Female,62.0,45,2023-06-08,VIP
14117,Nandini Iyer 1923,Female,51.0,48,2024-02-14,Regular
14118,Arjun Roy 2293,Male,55.0,16,2023-06-15,Premium
14119,Anushka Deshmukh 1924,Female,38.0,72,2023-09-10,Regular
14120,Kabir Naidu 2294,Male,47.0,11,2022-08-26,Regular
14121,Rohan Tripathi 2295,Male,45.0,73,2025-02-17,VIP
14122,Shruti Arora 1925,Female,57.0,100,2025-06-28,VIP
14123,Rahul Mehta 2296,Male,42.0,77,2023-12-29,VIP
14124,Payal Singh 1926,Female,37.0,46,2022-03-30,Regular
14125,Aman Kapoor 2297,Male,21.0,32,2022-04-10,Regular
14126,Kunal Reddy 2298,Male,59.0,88,2024-12-15,Premium
14127,Nikhil Ghosh 2299,Male,38.0,26,2026-01-26,Regular
14128,Komal Malhotra 1927,Female,56.0,49,2025-10-15,Regular
14129,Vivek Ansari 2300,Male,50.0,78,2023-10-11,Regular
14130,Tanvi Saxena 1928,Female,18.0,93,2024-03-06,Regular
14131,Ritvik Sharma 2301,Male,49.0,93,2022-09-18,Regular
14132,Yash Patel 2302,Male,41.0,9,2022-04-23,Premium
14133,Pallavi Das 1929,Female,29.0,90,2025-05-10,Regular
14134,Sahil Joshi 2303,Male,30.0,12,2023-11-17,Regular
14135,Aanya Naidu 1930,Female,48.0,59,2024-03-05,Regular
14136,Varun Iyer 2304,Male,22.0,93,2023-07-04,Regular
14137,Manish Deshmukh 2305,Male,47.0,66,2023-05-17,Regular
14138,Ananya Tripathi 1931,Female,58.0,95,2026-04-26,Regular
14139,Aditi Mehta 1932,Female,22.0,35,2025-07-29,Premium
14140,Diya Kapoor 1933,Female,18.0,32,2025-01-11,Regular
14141,Ankit Arora 2306,Male,20.0,33,2023-09-15,Regular
14142,Rajat Singh 2307,Male,53.0,36,2025-02-28,Regular
14143,Isha Reddy 1934,Female,58.0,69,2023-06-27,Regular
14144,Priya Ghosh 1935,Female,65.0,46,2024-04-05,Regular
14145,Neha Ansari 1936,Female,19.0,74,2022-08-21,Premium
14146,Riya Sharma 1937,Female,41.0,42,2025-02-09,Regular
14147,Sneha Patel 1938,Female,20.0,31,2022-04-07,Regular
14148,Mohit Malhotra 2308,Male,35.0,20,2025-03-02,Regular
14149,Kavya Joshi 1939,Female,32.0,56,2024-08-23,Regular
14150,Akash Saxena 2309,Male,47.0,90,2022-04-17,Regular
14151,Harsh Das 2310,Male,61.0,86,2024-03-20,Regular
14152,Meera Iyer 1940,Female,56.0,26,2022-12-23,Regular
14153,Dev Rao 2311,Male,21.0,48,2024-02-01,Regular
14154,Ayush Tiwari 2312,Male,29.0,71,2022-01-21,Premium
14155,Nisha Deshmukh 1941,Female,31.0,62,2025-02-28,Regular
14156,Pooja Arora 1942,Female,30.0,7,2024-03-26,Premium
14157,Simran Singh 1943,Female,34.0,60,2023-08-03,Regular
14158,Shreya Malhotra 1944,Female,47.0,4,2025-11-02,Regular
14159,Dhruv Kumar 2313,Male,53.0,12,2024-10-28,Regular
14160,Tanya Saxena 1945,Female,63.0,66,2024-09-02,Regular
14161,Ishaan Bansal 2314,Male,51.0,11,2022-08-24,Premium
14162,Rishi Yadav 2315,Male,32.0,34,2024-03-11,VIP
14163,Abhishek Chatterjee 2316,Male,26.0,59,2025-01-25,Premium
14164,Siddharth Khan 2317,Male,36.0,66,2026-01-21,Regular
14165,Pranav Pandey 2318,Male,56.0,45,2024-08-24,Premium
14166,Karan Jain 2319,Male,65.0,10,2022-10-03,Regular
14167,Avni Das 1946,Female,36.0,80,2024-12-20,Premium
14168,Aarav Joshi 2320,Male,26.0,95,2022-04-30,Regular
14169,Vihaan Iyer 2321,Male,18.0,89,2023-05-16,Premium
14170,Mahi Rao 1947,Female,21.0,75,2026-01-07,Regular
14171,Radhika Tiwari 1948,Female,48.0,41,2025-07-06,Regular
14172,Sakshi Kumar 1949,Female,46.0,88,2025-12-15,VIP
14173,Aditya Deshmukh 2322,Male,48.0,49,2023-07-18,Premium
14174,Arjun Arora 2323,Male,19.0,14,2024-12-28,Premium
14175,Muskan Bansal 1950,Female,NULL,86,2025-01-25,Regular
14176,Palak Yadav 1951,Female,26.0,33,2023-01-29,Regular
14177,Kabir Singh 2324,Male,34.0,94,2026-02-17,Premium
14178,Ishita Chatterjee 1952,Female,47.0,37,2026-04-01,Regular
14179,Nandini Khan 1953,Female,31.0,87,2022-06-26,Premium
14180,Anushka Pandey 1954,Female,49.0,54,2025-05-09,Regular
14181,Rohan Malhotra 2325,Male,31.0,47,2023-12-18,Regular
14182,Shruti Jain 1955,Female,42.0,30,2024-12-14,Premium
14183,Rahul Saxena 2326,Male,40.0,84,2024-06-06,Regular
14184,Payal Mishra 1956,Female,36.0,7,2022-12-23,Premium
14185,Aman Das 2327,Male,24.0,47,2022-06-03,Premium
14186,Kunal Rao 2328,Male,45.0,37,2024-03-31,Regular
14187,Nikhil Tiwari 2329,Male,65.0,55,2025-09-01,Regular
14188,Komal Nair 1957,Female,48.0,26,2025-08-09,Regular
14189,Aman Bansal,Other,53.0,67,2023-03-16,Regular
14190,Tanvi Kulkarni 1958,Female,56.0,39,2025-10-08,Premium
14191,Pallavi Sethi 1959,Female,19.0,19,2023-07-24,Regular
14192,Dev Yadav,Other,56.0,20,2024-06-17,Regular
14193,Aanya Singh 1960,Female,29.0,70,2023-06-04,Regular
14194,Vivek Kumar 2330,Male,49.0,27,2024-04-16,Regular
14195,Ananya Malhotra 1961,Female,65.0,31,2024-04-27,Premium
14196,Ritvik Bansal 2331,Male,60.0,63,2025-01-21,Regular
14197,Yash Yadav 2332,Male,37.0,33,2024-01-25,Regular
14198,Sahil Chatterjee 2333,Male,58.0,39,2024-04-25,Regular
14199,Varun Khan 2334,Male,47.0,25,2024-11-08,Regular
14200,Aditi Saxena 1962,Female,24.0,35,2023-10-31,Regular
14201,Aryan Chatterjee,Other,29.0,70,2024-04-19,Premium
14202,Manish Pandey 2335,Male,63.0,54,2022-05-17,Regular
14203,Diya Das 1963,Female,61.0,100,2025-10-23,Regular
14204,Ankit Jain 2336,Male,60.0,78,2022-07-21,Regular
14205,Rajat Mishra 2337,Male,36.0,2,2025-10-28,Premium
14206,Mohit Nair 2338,Male,33.0,38,2025-05-01,Regular
14207,Akash Kulkarni 2339,Male,56.0,29,2026-02-25,Regular
14208,Harsh Sethi 2340,Male,18.0,59,2022-02-09,Premium
14209,Dev Verma 2341,Male,61.0,27,2022-12-14,Regular
14210,Ayush Shah 2342,Male,46.0,97,2022-03-25,Premium
14211,Dhruv Chauhan 2343,Male,48.0,30,2023-10-31,Premium
14212,Isha Rao 1964,Female,39.0,53,2025-12-18,Premium
14213,Ishaan Menon 2344,Male,65.0,13,2025-05-11,Regular
14214,Rishi Pillai 2345,Male,53.0,91,2025-01-31,Regular
14215,Priya Tiwari 1965,Female,20.0,92,2025-09-19,Premium
14216,Abhishek Khanna 2346,Male,43.0,80,2022-01-07,Regular
14217,Siddharth Gupta 2347,Male,59.0,36,2025-06-14,Regular
14218,Pranav Agarwal 2348,Male,21.0,6,2023-05-15,Regular
14219,Neha Kumar 1966,Female,53.0,72,2025-01-10,Regular
14220,Riya Bansal 1967,Female,29.0,43,2025-05-06,Regular
14221,Sneha Yadav 1968,Female,42.0,100,2025-01-02,VIP
14222,Kavya Chatterjee 1969,Female,60.0,70,2023-10-31,Regular
14223,Karan Sinha 2349,Male,41.0,54,2024-09-05,Regular
14224,Aarav Chatterjee 2350,Male,19.0,99,2024-01-21,VIP
14225,Vihaan Khan 2351,Male,18.0,81,2024-10-02,Premium
14226,Aditya Pandey 2352,Male,53.0,46,2024-01-05,Regular
14227,Arjun Jain 2353,Male,62.0,2,2023-09-23,Regular
14228,Kabir Mishra 2354,Male,32.0,10,2022-11-20,Regular
14229,Meera Khan 1970,Female,62.0,45,2023-09-12,Regular
14230,Rohan Nair 2355,Male,39.0,57,2025-02-28,Regular
14231,Rahul Kulkarni 2356,Male,20.0,4,2025-10-24,Regular
14232,Nisha Pandey 1971,Female,43.0,13,2022-06-14,Regular
14233,Aman Sethi 2357,Male,64.0,71,2022-10-20,Regular
14234,Pooja Jain 1972,Female,30.0,76,2024-03-22,Regular
14235,Simran Mishra 1973,Female,64.0,3,2025-01-29,Regular
14236,Shreya Nair 1974,Female,49.0,51,2022-09-29,Regular
14237,Kunal Verma 2358,Male,37.0,9,2023-06-04,Premium
14238,Nikhil Shah 2359,Male,51.0,73,2022-03-16,Premium
14239,Tanya Kulkarni 1975,Female,37.0,84,2022-03-26,Regular
14240,Avni Sethi 1976,Female,22.0,87,2022-08-18,Premium
14241,Mahi Verma 1977,Female,59.0,60,2025-03-12,Regular
14242,Vivek Chauhan 2360,Male,35.0,63,2025-10-22,Regular
14243,Ritvik Menon 2361,Male,45.0,93,2024-03-09,Regular
14244,Yash Pillai 2362,Male,53.0,62,2022-10-09,Regular
14245,Sahil Khanna 2363,Male,21.0,45,2026-01-14,Regular
14246,Varun Gupta 2364,Male,52.0,76,2023-03-22,Premium
14247,Radhika Shah 1978,Female,35.0,60,2022-09-05,Premium
14248,Manish Agarwal 2365,Male,44.0,85,2022-08-09,VIP
14249,Sakshi Chauhan 1979,Female,39.0,53,2023-07-19,VIP
14250,Muskan Menon 1980,Female,55.0,87,2025-03-22,Regular
14251,Ankit Sinha 2366,Male,27.0,5,2023-09-28,Regular
14252,Palak Pillai 1981,Female,23.0,4,2023-12-14,Regular
14253,Ishita Khanna 1982,Female,37.0,10,2023-06-29,Regular
14254,Rajat Roy 2367,Male,23.0,56,2026-02-18,Premium
14255,Mohit Naidu 2368,Male,29.0,71,2024-12-29,Regular
14256,Nandini Gupta 1983,Female,49.0,22,2024-11-28,Regular
14257,Anushka Agarwal 1984,Female,57.0,16,2023-12-02,Regular
14258,Shruti Sinha 1985,Female,51.0,87,2024-04-30,Premium
14259,Samar Khan,Other,33.0,76,2025-11-16,Regular
14260,Akash Tripathi 2369,Male,57.0,65,2024-11-16,Premium
14261,Payal Roy 1986,Female,37.0,49,2025-07-26,Regular
14262,Komal Naidu 1987,Female,26.0,43,2022-03-06,Regular
14263,Tanvi Tripathi 1988,Female,54.0,3,2025-10-07,Regular
14264,Pallavi Mehta 1989,Female,42.0,19,2026-03-02,Premium
14265,Aanya Mishra 1990,Female,35.0,90,2024-12-04,Premium
14266,Ananya Nair 1991,Female,49.0,34,2026-03-11,Regular
14267,Harsh Mehta 2370,Male,52.0,71,2024-06-27,Regular
14268,Aditi Kulkarni 1992,Female,28.0,71,2023-03-18,Regular
14269,Dev Kapoor 2371,Male,23.0,31,2024-08-28,Regular
14270,Diya Sethi 1993,Female,42.0,21,2024-10-02,Regular
14271,Isha Verma 1994,Female,20.0,70,2022-08-20,Regular
14272,Priya Shah 1995,Female,48.0,10,2022-11-20,Premium
14273,Ayush Reddy 2372,Male,39.0,50,2023-04-12,Premium
14274,Dhruv Ghosh 2373,Male,28.0,89,2024-05-25,Premium
14275,Ishaan Ansari 2374,Male,46.0,72,2022-08-25,Premium
14276,Rishi Sharma 2375,Male,36.0,77,2025-05-18,VIP
14277,Abhishek Patel 2376,Male,36.0,9,2022-06-25,VIP
14278,Neha Chauhan 1996,Female,28.0,20,2026-02-12,Regular
14279,Siddharth Joshi 2377,Male,50.0,28,2024-12-17,Regular
14280,Riya Menon 1997,Female,61.0,30,2023-06-27,Regular
14281,Pranav Iyer 2378,Male,47.0,20,2023-08-20,Premium
14282,Sneha Pillai 1998,Female,29.0,98,2025-01-14,Regular
14283,Kavya Khanna 1999,Female,58.0,17,2022-05-23,Regular
14284,Meera Gupta 2000,Female,23.0,71,2025-02-20,Regular
14285,Nisha Agarwal 2001,Female,31.0,59,2024-06-02,Regular
14286,Pooja Sinha 2002,Female,19.0,62,2022-12-20,Regular
14287,Simran Roy 2003,Female,58.0,22,2025-12-06,Premium
14288,Shreya Naidu 2004,Female,20.0,31,2024-10-03,Regular
14289,Karan Deshmukh 2379,Male,44.0,61,2022-09-19,Premium
14290,Aarav Khanna 2380,Male,27.0,30,2024-11-14,Regular
14291,Tanya Tripathi 2005,Female,28.0,70,2023-10-20,Premium
14292,Vihaan Gupta 2381,Male,47.0,4,2025-05-07,Regular
14293,Avni Mehta 2006,Female,56.0,8,2024-02-27,Regular
14294,Mahi Kapoor 2007,Female,18.0,73,2026-05-19,VIP
14295,Aditya Agarwal 2382,Male,25.0,62,2026-01-23,VIP
14296,Radhika Reddy 2008,Female,31.0,5,2022-03-06,Premium
14297,Sakshi Ghosh 2009,Female,63.0,90,2023-10-20,Premium
14298,Muskan Ansari 2010,Female,20.0,1,2022-11-20,Regular
14299,Palak Sharma 2011,Female,26.0,96,2023-12-22,Regular
14300,Ishita Patel 2012,Female,37.0,73,2022-08-21,Regular
14301,Nandini Joshi 2013,Female,33.0,99,2024-05-07,Premium
14302,Anushka Iyer 2014,Female,20.0,95,2022-09-05,Premium
14303,Arjun Sinha 2383,Male,43.0,32,2024-09-24,VIP
14304,Shruti Deshmukh 2015,Female,47.0,76,2023-12-28,Premium
14305,Payal Arora 2016,Female,26.0,22,2026-05-08,Regular
14306,Kabir Roy 2384,Male,51.0,48,2025-11-06,Regular
14307,Rohan Naidu 2385,Male,20.0,25,2024-08-18,Regular
14308,Komal Singh 2017,Female,53.0,49,2023-12-19,Regular
14309,Rahul Tripathi 2386,Male,30.0,88,2025-02-19,Premium
14310,Tanvi Malhotra 2018,Female,28.0,44,2024-12-05,Regular
14311,Aman Mehta 2387,Male,27.0,10,2022-08-11,Premium
14312,Kunal Kapoor 2388,Male,59.0,33,2023-08-26,Premium
14313,Pallavi Saxena 2019,Female,42.0,79,2026-05-07,Regular
14314,Nikhil Reddy 2389,Male,51.0,53,2023-05-27,Premium
14315,Vivek Ghosh 2390,Male,27.0,57,2022-01-22,Regular
14316,Aanya Roy 2020,Female,20.0,44,2025-08-27,Premium
14317,Ananya Naidu 2021,Female,19.0,30,2026-02-01,Regular
14318,Ritvik Ansari 2391,Male,39.0,60,2024-11-14,Regular
14319,Aditi Tripathi 2022,Female,33.0,64,2024-10-12,Regular
14320,Diya Mehta 2023,Female,54.0,90,2023-07-16,Regular
14321,Isha Kapoor 2024,Female,55.0,62,2023-07-30,Premium
14322,Yash Sharma 2392,Male,32.0,100,2026-01-02,VIP
14323,Sahil Patel 2393,Male,38.0,83,2025-10-04,Premium
14324,Priya Reddy 2025,Female,36.0,8,2024-03-08,Regular
14325,Neha Ghosh 2026,Female,50.0,40,2023-05-16,VIP
14326,Varun Joshi 2394,Male,48.0,39,2022-10-29,Regular
14327,Riya Ansari 2027,Female,49.0,1,2022-01-18,Regular
14328,Manish Iyer 2395,Male,20.0,19,2024-02-13,Premium
14329,Sneha Sharma 2028,Female,34.0,77,2024-06-05,Premium
14330,Kavya Patel 2029,Female,64.0,36,2024-12-15,VIP
14331,Meera Joshi 2030,Female,34.0,15,2025-07-12,Premium
14332,Nisha Iyer 2031,Female,26.0,29,2023-08-11,Regular
14333,Ankit Deshmukh 2396,Male,27.0,28,2022-09-24,Regular
14334,Pooja Deshmukh 2032,Female,19.0,18,2025-09-12,Regular
14335,Rajat Arora 2397,Male,55.0,11,2025-05-04,Regular
14336,Simran Arora 2033,Female,18.0,77,2024-05-03,Regular
14337,Shreya Singh 2034,Female,46.0,83,2022-03-04,Regular
14338,Mohit Singh 2398,Male,37.0,50,2024-01-19,Regular
14339,Akash Malhotra 2399,Male,22.0,62,2024-09-17,Regular
14340,Harsh Saxena 2400,Male,60.0,92,2025-10-05,Premium
14341,Dev Das 2401,Male,53.0,85,2024-03-24,Regular
14342,Ayush Rao 2402,Male,57.0,4,2024-01-11,Regular
14343,Tanya Malhotra 2035,Female,62.0,96,2023-08-31,Regular
14344,Dhruv Tiwari 2403,Male,61.0,7,2023-10-26,Premium
14345,Avni Saxena 2036,Female,51.0,3,2022-01-27,Regular
14346,Mahi Das 2037,Female,43.0,41,2022-06-15,Regular
14347,Radhika Rao 2038,Female,51.0,75,2025-04-25,VIP
14348,Ishaan Kumar 2404,Male,39.0,9,2023-08-03,Premium
14349,Sakshi Tiwari 2039,Female,26.0,30,2025-09-23,Regular
14350,Muskan Kumar 2040,Female,36.0,27,2023-09-28,Regular
14351,Palak Bansal 2041,Female,40.0,40,2026-05-14,Regular
14352,Ishita Yadav 2042,Female,20.0,99,2022-10-16,Regular
14353,Nandini Chatterjee 2043,Female,58.0,34,2022-10-28,Regular
14354,Anushka Khan 2044,Female,61.0,21,2024-07-29,VIP
14355,Shruti Pandey 2045,Female,38.0,13,2025-07-08,Regular
14356,Rishi Bansal 2405,Male,41.0,20,2022-08-19,Regular
14357,Payal Jain 2046,Female,58.0,14,2024-03-15,Premium
14358,Abhishek Yadav 2406,Male,39.0,58,2022-12-24,Regular
14359,Siddharth Chatterjee 2407,Male,51.0,43,2025-03-25,Regular
14360,Komal Mishra 2047,Female,42.0,50,2024-06-16,Regular
14361,Pranav Khan 2408,Male,31.0,84,2024-11-12,Regular
14362,Tanvi Nair 2048,Female,56.0,59,2023-03-07,Regular
14363,Karan Pandey 2409,Male,27.0,16,2023-04-08,VIP
14364,Pallavi Kulkarni 2049,Female,28.0,38,2024-10-20,Regular
14365,Aarav Patel 2410,Male,51.0,32,2023-07-19,Premium
14366,Aanya Arora 2050,Female,52.0,83,2025-01-09,Regular
14367,Vihaan Joshi 2411,Male,63.0,31,2022-09-04,Premium
14368,Aditya Iyer 2412,Male,52.0,14,2023-04-28,Regular
14369,Arjun Deshmukh 2413,Male,19.0,74,2022-06-12,Regular
14370,Ananya Singh 2051,Female,58.0,43,2022-05-20,Regular
14371,Reyansh Pandey,Other,37.0,10,2023-02-24,Regular
14372,Aditi Malhotra 2052,Female,18.0,69,2024-02-23,Regular
14373,Kabir Arora 2414,Male,45.0,22,2022-08-20,Regular
14374,Rohan Singh 2415,Male,26.0,87,2022-05-29,Premium
14375,Rahul Malhotra 2416,Male,37.0,84,2025-11-04,Regular
14376,Diya Saxena 2053,Female,40.0,37,2024-04-04,Regular
14377,Isha Das 2054,Female,21.0,56,2025-02-18,Premium
14378,Aman Saxena 2417,Male,58.0,57,2025-03-07,Regular
14379,Priya Rao 2055,Female,42.0,66,2022-06-12,Regular
14380,Neha Tiwari 2056,Female,64.0,7,2024-09-19,Premium
14381,Kunal Das 2418,Male,40.0,33,2025-10-09,Premium
14382,Nikhil Rao 2419,Male,46.0,18,2023-12-19,Regular
14383,Vivek Tiwari 2420,Male,56.0,70,2025-10-11,Regular
14384,Ritvik Kumar 2421,Male,28.0,7,2026-02-22,Regular
14385,Yash Bansal 2422,Male,61.0,52,2024-05-24,Regular
14386,Riya Kumar 2057,Female,26.0,73,2022-06-12,Premium
14387,Sahil Yadav 2423,Male,65.0,95,2024-09-14,VIP
14388,Sneha Bansal 2058,Female,48.0,29,2025-11-09,Regular
14389,Kavya Yadav 2059,Female,42.0,1,2024-07-15,Regular
14390,Meera Chatterjee 2060,Female,28.0,73,2025-07-04,Premium
14391,Nisha Khan 2061,Female,45.0,1,2024-05-06,Regular
14392,Varun Chatterjee 2424,Male,44.0,7,2023-11-03,Premium
14393,Manish Khan 2425,Male,65.0,100,2026-02-21,Regular
14394,Ankit Pandey 2426,Male,58.0,87,2022-09-02,Regular
14395,Pooja Pandey 2062,Female,41.0,71,2023-12-18,Premium
14396,Simran Jain 2063,Female,36.0,84,2022-09-07,VIP
14397,Rajat Jain 2427,Male,36.0,8,2024-11-13,Regular
14398,Mohit Mishra 2428,Male,36.0,9,2026-01-14,Premium
14399,Akash Nair 2429,Male,18.0,31,2026-05-16,Regular
14400,Harsh Kulkarni 2430,Male,19.0,3,2023-01-09,Regular
14401,Shreya Mishra 2064,Female,54.0,89,2025-03-10,Regular
14402,Dev Sethi 2431,Male,30.0,6,2025-10-30,Regular
14403,Ayush Verma 2432,Male,37.0,55,2025-08-26,Premium
14404,Dhruv Shah 2433,Male,51.0,86,2024-03-16,Regular
14405,Ishaan Chauhan 2434,Male,47.0,74,2022-10-07,Regular
14406,Rishi Menon 2435,Male,35.0,24,2024-01-09,Regular
